IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP19;IP_PROP20;IP_PROP22;IP_PROP23;IP_PROP55;IP_PROP24;IP_PROP34;IP_PROP21;IC_GROUP0;IC_GROUP1;IC_GROUP2
996;Кардиган вязаный паутинка - Белый, 40-52;996;Y;;;;;text;;;text;;500;;995;BC002401;;;;;/upload/main/366/iq7k0js5s45dp2rsdx3wu5ee3qh51c3s.jpg;green;;;
997;Кардиган вязаный паутинка - Голубой, 40-52;997;Y;;;;;text;;;text;;500;;995;BC002401;;;;;/upload/main/366/iq7k0js5s45dp2rsdx3wu5ee3qh51c3s.jpg;green;;;
998;Кардиган вязаный паутинка - Мята, 40-52;998;Y;;;;;text;;;text;;500;;995;BC002401;;;;;/upload/main/366/iq7k0js5s45dp2rsdx3wu5ee3qh51c3s.jpg;green;;;
999;Кардиган вязаный паутинка - Бирюза, 40-52;999;Y;;;;;text;;;text;;500;;995;BC002401;;;;;/upload/main/366/iq7k0js5s45dp2rsdx3wu5ee3qh51c3s.jpg;green;;;
1000;Кардиган вязаный паутинка - Лаванда, 40-52;1000;Y;;;;;text;;;text;;500;;995;BC002401;;;;;/upload/main/366/iq7k0js5s45dp2rsdx3wu5ee3qh51c3s.jpg;green;;;
1001;Кардиган вязаный паутинка - Песок, 40-52;1001;Y;;;;;text;;;text;;500;;995;BC002401;;;;;/upload/main/366/iq7k0js5s45dp2rsdx3wu5ee3qh51c3s.jpg;green;;;
1003;Кардиган длинный ARIA - Песок, 42-48;1003;Y;;;;;text;;;text;;500;;1002;BC002419;;;;;/upload/main/984/jo0m9zzilko372bxurp1pjqhz02w4oqi.jpg;green;;;
1004;Кардиган длинный ARIA - Свет.бежевый, 42-48;1004;Y;;;;;text;;;text;;500;;1002;BC002419;;;;;/upload/main/984/jo0m9zzilko372bxurp1pjqhz02w4oqi.jpg;green;;;
1006;Кардиган длинный вязаный Funny - 40-48, Свет.бежевый;1006;Y;;;;;text;;;text;;500;;1005;BC002305;;;;;/upload/main/44c/zh6pe480quvr4x8paw6uwru1h32t99ok.jpeg;green;;;
1007;Кардиган длинный вязаный Funny - 40-48, Молочный;1007;Y;;;;;text;;;text;;500;;1005;BC002305;;;;;/upload/main/44c/zh6pe480quvr4x8paw6uwru1h32t99ok.jpeg;green;;;
1008;Кардиган длинный вязаный Funny - 40-48, Серый;1008;Y;;;;;text;;;text;;500;;1005;BC002305;;;;;/upload/main/44c/zh6pe480quvr4x8paw6uwru1h32t99ok.jpeg;green;;;
1009;Кардиган длинный вязаный Funny - 40-48, Желтый;1009;Y;;;;;text;;;text;;500;;1005;BC002305;;;;;/upload/main/44c/zh6pe480quvr4x8paw6uwru1h32t99ok.jpeg;green;;;
1010;Кардиган длинный вязаный Funny - 40-48, Голубой;1010;Y;;;;;text;;;text;;500;;1005;BC002305;;;;;/upload/main/44c/zh6pe480quvr4x8paw6uwru1h32t99ok.jpeg;green;;;
1011;Кардиган длинный вязаный Funny - 40-48, Песок;1011;Y;;;;;text;;;text;;500;;1005;BC002305;;;;;/upload/main/44c/zh6pe480quvr4x8paw6uwru1h32t99ok.jpeg;green;;;
1012;Кардиган длинный вязаный Funny - 40-48, Трава;1012;Y;;;;;text;;;text;;500;;1005;BC002305;;;;;/upload/main/44c/zh6pe480quvr4x8paw6uwru1h32t99ok.jpeg;green;;;
1014;Кардиган длинный вязаный из полушерсти - 40-48, Изумруд;1014;Y;;;;;text;;;text;;500;;1013;BC002371;;;;;/upload/main/2b8/ljjx6v38vwuvs3350cn1jp8trh0nwel6.jpg;green;;;
1015;Кардиган длинный вязаный из полушерсти - 40-48, Свет.бежевый;1015;Y;;;;;text;;;text;;500;;1013;BC002371;;;;;/upload/main/2b8/ljjx6v38vwuvs3350cn1jp8trh0nwel6.jpg;green;;;
1016;Кардиган длинный вязаный из полушерсти - 40-48, Кофе;1016;Y;;;;;text;;;text;;500;;1013;BC002371;;;;;/upload/main/2b8/ljjx6v38vwuvs3350cn1jp8trh0nwel6.jpg;green;;;
1017;Кардиган длинный вязаный из полушерсти - 40-48, Голубой;1017;Y;;;;;text;;;text;;500;;1013;BC002371;;;;;/upload/main/2b8/ljjx6v38vwuvs3350cn1jp8trh0nwel6.jpg;green;;;
1019;Кардиган длинный вязаный из хлопка - Хаки, 40-48;1019;Y;;;;;text;;;text;;500;;1018;BC002332;;;;;/upload/main/60c/zy31ipt08jdvro7r3yd5arici0meh42m.jpg;green;;;
1020;Кардиган длинный вязаный из хлопка - Белый, 40-48;1020;Y;;;;;text;;;text;;500;;1018;BC002332;;;;;/upload/main/60c/zy31ipt08jdvro7r3yd5arici0meh42m.jpg;green;;;
1021;Кардиган длинный вязаный из хлопка - Молочный, 40-48;1021;Y;;;;;text;;;text;;500;;1018;BC002332;;;;;/upload/main/60c/zy31ipt08jdvro7r3yd5arici0meh42m.jpg;green;;;
1022;Кардиган длинный вязаный из хлопка - Песок, 40-48;1022;Y;;;;;text;;;text;;500;;1018;BC002332;;;;;/upload/main/60c/zy31ipt08jdvro7r3yd5arici0meh42m.jpg;green;;;
1023;Кардиган длинный вязаный из хлопка - Голубой, 40-48;1023;Y;;;;;text;;;text;;500;;1018;BC002332;;;;;/upload/main/60c/zy31ipt08jdvro7r3yd5arici0meh42m.jpg;green;;;
1024;Кардиган длинный вязаный из хлопка - Серый, 40-48;1024;Y;;;;;text;;;text;;500;;1018;BC002332;;;;;/upload/main/60c/zy31ipt08jdvro7r3yd5arici0meh42m.jpg;green;;;
1025;Кардиган длинный вязаный из хлопка - Черный, 40-48;1025;Y;;;;;text;;;text;;500;;1018;BC002332;;;;;/upload/main/60c/zy31ipt08jdvro7r3yd5arici0meh42m.jpg;green;;;
1026;Кардиган длинный вязаный из хлопка - Фуксия, 40-48;1026;Y;;;;;text;;;text;;500;;1018;BC002332;;;;;/upload/main/60c/zy31ipt08jdvro7r3yd5arici0meh42m.jpg;green;;;
1027;Кардиган длинный вязаный из хлопка - Лазурный, 40-48;1027;Y;;;;;text;;;text;;500;;1018;BC002332;;;;;/upload/main/60c/zy31ipt08jdvro7r3yd5arici0meh42m.jpg;green;;;
1028;Кардиган длинный вязаный из хлопка - Бабл - Гам, 40-48;1028;Y;;;;;text;;;text;;500;;1018;BC002332;;;;;/upload/main/60c/zy31ipt08jdvro7r3yd5arici0meh42m.jpg;green;;;
1030;Кардиган из премиального хлопка BOSTON - Белый, 42-48;1030;Y;;;;;text;;;text;;500;;1029;BC002391a;;;;;/upload/main/5bf/l33kov1cyo2b5lufrcpz54ekwsgmyoaq.jpg;green;;;
1031;Кардиган из премиального хлопка BOSTON - Фуксия, 42-48;1031;Y;;;;;text;;;text;;500;;1029;BC002391a;;;;;/upload/main/5bf/l33kov1cyo2b5lufrcpz54ekwsgmyoaq.jpg;green;;;
1032;Кардиган из премиального хлопка BOSTON - Лазурный, 42-48;1032;Y;;;;;text;;;text;;500;;1029;BC002301a;;;;;/upload/main/5bf/l33kov1cyo2b5lufrcpz54ekwsgmyoaq.jpg;green;;;
1034;Кардиган из хлопка Ambre - Свет.бежевый, 42-46;1034;Y;;;;;text;;;text;;500;;1033;BC002405;;;;;/upload/main/945/sb3z81jx5y2mp45z8jr8a75gbyi4pv6n.jpg;green;;;
1035;Кардиган из хлопка Ambre - Лаванда, 42-46;1035;Y;;;;;text;;;text;;500;;1033;BC002405;;;;;/upload/main/945/sb3z81jx5y2mp45z8jr8a75gbyi4pv6n.jpg;green;;;
1036;Кардиган из хлопка Ambre - Свет.серый, 42-46;1036;Y;;;;;text;;;text;;500;;1033;BC002405;;;;;/upload/main/945/sb3z81jx5y2mp45z8jr8a75gbyi4pv6n.jpg;green;;;
1037;Кардиган из хлопка Ambre - Графит, 42-46;1037;Y;;;;;text;;;text;;500;;1033;BC002405;;;;;/upload/main/945/sb3z81jx5y2mp45z8jr8a75gbyi4pv6n.jpg;green;;;
1039;Кардиган из шерсти с бахромой - Желтый, 42-48;1039;Y;;;;;text;;;text;;500;;1038;BC002413;;;;;/upload/main/b9d/y658ufvow4tf0qg657n7zgrgzwfk75yp.jpg;green;;;
1040;Кардиган из шерсти с бахромой - Голубой, 42-48;1040;Y;;;;;text;;;text;;500;;1038;BC002413;;;;;/upload/main/b9d/y658ufvow4tf0qg657n7zgrgzwfk75yp.jpg;green;;;
1041;Кардиган из шерсти с бахромой - Белый, 42-48;1041;Y;;;;;text;;;text;;500;;1038;BC002413;;;;;/upload/main/b9d/y658ufvow4tf0qg657n7zgrgzwfk75yp.jpg;green;;;
1043;Кардиган на пуговицах Mafin - Зеленый, 42-48;1043;Y;;;;;text;;;text;;500;;1042;BC002420;;;;;/upload/iblock/2f6/83cmwjb1i01vp40ybtugn1yi55plclqb.jpg;green;;;
1044;Кардиган на пуговицах Mafin - Оранжевый, 42-48;1044;Y;;;;;text;;;text;;500;;1042;BC002420;;;;;/upload/iblock/2f6/83cmwjb1i01vp40ybtugn1yi55plclqb.jpg;green;;;
1046;Кардиган ручной работы Sky - Голубой, 40-46;1046;Y;;;;;text;;;text;;500;;1045;BC002422;;;;;/upload/main/c7c/32qkt32x4gr3f4piihco6h5ww0lqhlga.jpg;green;;;
1047;Кардиган ручной работы Sky - Нежное солнце, 40-46;1047;Y;;;;;text;;;text;;500;;1045;BC002422;;;;;/upload/main/c7c/32qkt32x4gr3f4piihco6h5ww0lqhlga.jpg;green;;;
1048;Кардиган ручной работы Sky - Шафран, 40-46;1048;Y;;;;;text;;;text;;500;;1045;BC002422;;;;;/upload/main/c7c/32qkt32x4gr3f4piihco6h5ww0lqhlga.jpg;green;;;
1049;Кардиган ручной работы Sky - Розовый, 40-46;1049;Y;;;;;text;;;text;;500;;1045;BC002422;;;;;/upload/main/c7c/32qkt32x4gr3f4piihco6h5ww0lqhlga.jpg;green;;;
1050;Кардиган ручной работы Sky - Хаки, 40-46;1050;Y;;;;;text;;;text;;500;;1045;BC002422;;;;;/upload/main/c7c/32qkt32x4gr3f4piihco6h5ww0lqhlga.jpg;green;;;
1051;Кардиган ручной работы Sky - Белый, 40-46;1051;Y;;;;;text;;;text;;500;;1045;BC002422;;;;;/upload/main/c7c/32qkt32x4gr3f4piihco6h5ww0lqhlga.jpg;green;;;
1052;Кардиган ручной работы Sky - Молочный, 40-46;1052;Y;;;;;text;;;text;;500;;1045;BC002422;;;;;/upload/main/c7c/32qkt32x4gr3f4piihco6h5ww0lqhlga.jpg;green;;;
1054;Кардиган удлинённый вязаный бесшовный - 40-46, Молочный;1054;Y;;;;;text;;;text;;500;;1053;BC002391;;;;;/upload/main/4d9/pb42b8rjiziy9oxcy3mw6aytmtppm3ad.jpeg;green;;;
1055;Кардиган удлинённый вязаный бесшовный - 40-46, Песок;1055;Y;;;;;text;;;text;;500;;1053;BC002391;;;;;/upload/main/4d9/pb42b8rjiziy9oxcy3mw6aytmtppm3ad.jpeg;green;;;
1057;Кейп вязаный хлопковый с воротом - Черный, 40-48;1057;Y;;;;;text;;;text;;500;;1056;BC002348;;;;;/upload/main/591/kx6570pu7kccp9dcesvn2mml82f478o6.jpeg;green;;;
1058;Кейп вязаный хлопковый с воротом - Хаки, 40-48;1058;Y;;;;;text;;;text;;500;;1056;BC002348;;;;;/upload/main/591/kx6570pu7kccp9dcesvn2mml82f478o6.jpeg;green;;;
1060;Комплект брючный Folly без капюшона - Серый, 40-46;1060;Y;;;;;text;;;text;;500;;1059;BC002308;;;;;/upload/main/d8d/rakcm05madkm5oe3i547j4l08o35gvmf.jpg;green;;;
1061;Комплект брючный Folly без капюшона - Черный, 40-46;1061;Y;;;;;text;;;text;;500;;1059;BC002308;;;;;/upload/main/d8d/rakcm05madkm5oe3i547j4l08o35gvmf.jpg;green;;;
1063;Комплект брючный Folly с капюшоном - Серый, 40-46;1063;Y;;;;;text;;;text;;500;;1062;BC002359;;;;;/upload/main/71c/lbx4z3218nztes3mst1othqljljgms3k.jpg;green;;;
1065;Комплект брючный без ворота New Lima - Голубой, 40-52;1065;Y;;;;;text;;;text;;500;;1064;BC002393;;;;;/upload/main/068/038ll0ayqavs16s6s2ye0g6afqq03tl9.jpeg;green;;;
1066;Комплект брючный без ворота New Lima - Песок, 40-52;1066;Y;;;;;text;;;text;;500;;1064;BC002393;;;;;/upload/main/068/038ll0ayqavs16s6s2ye0g6afqq03tl9.jpeg;green;;;
1067;Комплект брючный без ворота New Lima - Свет.бежевый, 40-52;1067;Y;;;;;text;;;text;;500;;1064;BC002393;;;;;/upload/main/068/038ll0ayqavs16s6s2ye0g6afqq03tl9.jpeg;green;;;
1069;Комплект брючный вязаный Lima - Свет.бежевый, 40-52;1069;Y;;;;;text;;;text;;500;;1068;BC002345;;;;;/upload/main/495/prda457p41oidilkg9si7tmyaaltxu37.jpg;green;;;
1070;Комплект брючный вязаный Lima - Белый, 40-52;1070;Y;;;;;text;;;text;;500;;1068;BC002345;;;;;/upload/main/495/prda457p41oidilkg9si7tmyaaltxu37.jpg;green;;;
1071;Комплект брючный вязаный Lima - Джинс, 40-52;1071;Y;;;;;text;;;text;;500;;1068;BC002345;;;;;/upload/main/495/prda457p41oidilkg9si7tmyaaltxu37.jpg;green;;;
1072;Комплект брючный вязаный Lima - Голубой, 40-52;1072;Y;;;;;text;;;text;;500;;1068;BC002345;;;;;/upload/main/495/prda457p41oidilkg9si7tmyaaltxu37.jpg;green;;;
1073;Комплект брючный вязаный Lima - Песок, 40-52;1073;Y;;;;;text;;;text;;500;;1068;BC002345;;;;;/upload/main/495/prda457p41oidilkg9si7tmyaaltxu37.jpg;green;;;
1074;Комплект брючный вязаный Lima - Шоколад, 40-52;1074;Y;;;;;text;;;text;;500;;1068;BC002345;;;;;/upload/main/495/prda457p41oidilkg9si7tmyaaltxu37.jpg;green;;;
1075;Комплект брючный вязаный Lima - Свет.серый, 40-52;1075;Y;;;;;text;;;text;;500;;1068;BC002345;;;;;/upload/main/495/prda457p41oidilkg9si7tmyaaltxu37.jpg;green;;;
1076;Комплект брючный вязаный Lima - Черный, 40-52;1076;Y;;;;;text;;;text;;500;;1068;BC002345;;;;;/upload/main/495/prda457p41oidilkg9si7tmyaaltxu37.jpg;green;;;
1077;Комплект брючный вязаный Lima - Мята, 40-52;1077;Y;;;;;text;;;text;;500;;1068;BC002345;;;;;/upload/main/495/prda457p41oidilkg9si7tmyaaltxu37.jpg;green;;;
1079;Комплект брючный вязаный New Lima - Свет.бежевый, 40-52;1079;Y;;;;;text;;;text;;500;;1078;BC002381;;;;;/upload/main/3c5/vwisfe4vwclf0stj5qiazig0e0xuucd3.jpg;green;;;
1080;Комплект брючный вязаный New Lima - Синий, 40-52;1080;Y;;;;;text;;;text;;500;;1078;BC002381;;;;;/upload/main/3c5/vwisfe4vwclf0stj5qiazig0e0xuucd3.jpg;green;;;
1081;Комплект брючный вязаный New Lima - Песок, 40-52;1081;Y;;;;;text;;;text;;500;;1078;BC002381;;;;;/upload/main/3c5/vwisfe4vwclf0stj5qiazig0e0xuucd3.jpg;green;;;
1082;Комплект брючный вязаный New Lima - Свет.серый, 40-52;1082;Y;;;;;text;;;text;;500;;1078;BC002381;;;;;/upload/main/3c5/vwisfe4vwclf0stj5qiazig0e0xuucd3.jpg;green;;;
1083;Комплект брючный вязаный New Lima - Голубой, 40-52;1083;Y;;;;;text;;;text;;500;;1078;BC002381;;;;;/upload/main/3c5/vwisfe4vwclf0stj5qiazig0e0xuucd3.jpg;green;;;
1085;Комплект брючный вязаный гладью Favorite - Хаки, 40-48;1085;Y;;;;;text;;;text;;500;;1084;BC002352;;;;;/upload/main/519/wi2e3933ngdr5vnxu9hdaxf68a43qzvt.jpeg;green;;;
1086;Комплект брючный вязаный гладью Favorite - Свет.бежевый, 40-48;1086;Y;;;;;text;;;text;;500;;1084;BC002352;;;;;/upload/main/519/wi2e3933ngdr5vnxu9hdaxf68a43qzvt.jpeg;green;;;
1088;Комплект брючный вязаный гладью Street - 40-46, Молочный;1088;Y;;;;;text;;;text;;500;;1087;BC002388;;;;;/upload/main/865/33zx81hp42c7viuwv9wscpxrlenyjy0b.jpg;green;;;
1089;Комплект брючный вязаный гладью Street - 40-46, Песок;1089;Y;;;;;text;;;text;;500;;1087;BC002388;;;;;/upload/main/865/33zx81hp42c7viuwv9wscpxrlenyjy0b.jpg;green;;;
1090;Комплект брючный вязаный гладью Street - 40-46, Голубой;1090;Y;;;;;text;;;text;;500;;1087;BC002388;;;;;/upload/main/865/33zx81hp42c7viuwv9wscpxrlenyjy0b.jpg;green;;;
1092;Комплект брючный  вязаный гладью из мериноса Favorite - Джинс, 40-48;1092;Y;;;;;text;;;text;;500;;1091;BC002354;;;;;/upload/main/245/tvkf9n7jzgmhnh5tb7mund6yg1fhzcyk.jpg;green;;;
1093;Комплект брючный  вязаный гладью из мериноса Favorite - Карамель, 40-48;1093;Y;;;;;text;;;text;;500;;1091;BC002354;;;;;/upload/main/245/tvkf9n7jzgmhnh5tb7mund6yg1fhzcyk.jpg;green;;;
1095;Комплект брючный  вязаный из мериноса - 38-44, Графит;1095;Y;;;;;text;;;text;;500;;1094;BC002314;;;;;/upload/main/fbb/2fh8enjogr2qz9ipuyn3irusee3i1vnj.jpg;green;;;
1096;Комплект брючный  вязаный из мериноса - 38-44, Песок;1096;Y;;;;;text;;;text;;500;;1094;BC002314;;;;;/upload/main/fbb/2fh8enjogr2qz9ipuyn3irusee3i1vnj.jpg;green;;;
1098;Комплект брючный вязаный из мериноса - 40-48, Сиреневый;1098;Y;;;;;text;;;text;;500;;1097;BC002314b;;;;;/upload/main/74e/sva1dumwgv6b3awyevmcmkap76nrqlvm.jpeg;green;;;
1099;Комплект брючный вязаный из мериноса - 40-48, Хаки;1099;Y;;;;;text;;;text;;500;;1097;BC002314b;;;;;/upload/main/74e/sva1dumwgv6b3awyevmcmkap76nrqlvm.jpeg;green;;;
1101;Комплект брючный вязаный из премиального хлопка - Шоколад, 40-46;1101;Y;;;;;text;;;text;;500;;1100;BC002344;;;;;/upload/main/8a4/wiowa8g330jhtej5cqfac9tu2al91n0o.jpg;green;;;
1102;Комплект брючный вязаный из премиального хлопка - Жемчужный, 40-46;1102;Y;;;;;text;;;text;;500;;1100;BC002344;;;;;/upload/main/8a4/wiowa8g330jhtej5cqfac9tu2al91n0o.jpg;green;;;
1103;Комплект брючный вязаный из премиального хлопка - Фуксия, 40-46;1103;Y;;;;;text;;;text;;500;;1100;BC002344;;;;;/upload/main/8a4/wiowa8g330jhtej5cqfac9tu2al91n0o.jpg;green;;;
1104;Комплект брючный вязаный из премиального хлопка - Олива, 40-46;1104;Y;;;;;text;;;text;;500;;1100;BC002344;;;;;/upload/main/8a4/wiowa8g330jhtej5cqfac9tu2al91n0o.jpg;green;;;
1105;Комплект брючный вязаный из премиального хлопка - Лазурный, 40-46;1105;Y;;;;;text;;;text;;500;;1100;BC002344;;;;;/upload/main/8a4/wiowa8g330jhtej5cqfac9tu2al91n0o.jpg;green;;;
1106;Комплект брючный вязаный из премиального хлопка - Молочный, 40-46;1106;Y;;;;;text;;;text;;500;;1100;BC002344;;;;;/upload/main/8a4/wiowa8g330jhtej5cqfac9tu2al91n0o.jpg;green;;;
1108;Комплект брючный вязаный из хлопка - Черный, 40-52;1108;Y;;;;;text;;;text;;500;;1107;23005;;;;;/upload/main/bb5/85zan80gu9b6vmekjrl0p4z783hifpr9.jpg;green;;;
1110;Комплект брючный вязаный Кимоно - Горчица, 40-52;1110;Y;;;;;text;;;text;;500;;1109;BC002374;;;;;/upload/main/e2c/1f71958ujs0ad2wp7t2th22aacozbkhy.jpg;green;;;
1111;Комплект брючный вязаный Кимоно - Свет.бежевый, 40-52;1111;Y;;;;;text;;;text;;500;;1109;BC002374;;;;;/upload/main/e2c/1f71958ujs0ad2wp7t2th22aacozbkhy.jpg;green;;;
1112;Комплект брючный вязаный Кимоно - Джинс, 40-52;1112;Y;;;;;text;;;text;;500;;1109;BC002374;;;;;/upload/main/e2c/1f71958ujs0ad2wp7t2th22aacozbkhy.jpg;green;;;
1113;Комплект брючный вязаный Кимоно - Белый, 40-52;1113;Y;;;;;text;;;text;;500;;1109;BC002374;;;;;/upload/main/e2c/1f71958ujs0ad2wp7t2th22aacozbkhy.jpg;green;;;
1114;Комплект брючный вязаный Кимоно - Пудра, 40-52;1114;Y;;;;;text;;;text;;500;;1109;BC002374;;;;;/upload/main/e2c/1f71958ujs0ad2wp7t2th22aacozbkhy.jpg;green;;;
1115;Комплект брючный вязаный Кимоно - Черный, 40-52;1115;Y;;;;;text;;;text;;500;;1109;BC002374;;;;;/upload/main/e2c/1f71958ujs0ad2wp7t2th22aacozbkhy.jpg;green;;;
1116;Комплект брючный вязаный Кимоно - Свет.серый, 40-52;1116;Y;;;;;text;;;text;;500;;1109;BC002374;;;;;/upload/main/e2c/1f71958ujs0ad2wp7t2th22aacozbkhy.jpg;green;;;
1117;Комплект брючный вязаный Кимоно - Малиновый, 40-52;1117;Y;;;;;text;;;text;;500;;1109;BC002374;;;;;/upload/main/e2c/1f71958ujs0ad2wp7t2th22aacozbkhy.jpg;green;;;
